,outname,pyearnm,area,outcome,stname,pyear,agegrp,est_total,low_total,up_total,group,nsel,ncomp,wtintrr,pop,BSAE,low_sae,up_sae,ste_total,ste_sae,state,gen_corr,year,BSAE_perc
72318,any mental illness in the past year,2010-2011 (updated),2.0,AMIYR,Vermont,12.0,4.0,94.0,83.0,107.0,3.0,1482.0,1217.0,0.8016,493002.0,0.191062,0.168165,0.216266,6.0,0.012288,50.0,0.1846862278224963,2011,19.1062
72446,any mental illness in the past year,2010-2011 (updated),2.0,AMIYR,Virginia,12.0,4.0,1067.0,929.0,1219.0,2.0,1474.0,1200.0,0.7829,5992341.0,0.177998,0.155065,0.203506,74.0,0.012355,51.0,0.20381288228809033,2011,17.799799999999998
72574,any mental illness in the past year,2010-2011 (updated),2.0,AMIYR,Washington,12.0,4.0,1099.0,964.0,1248.0,5.0,1716.0,1246.0,0.7016,5102807.0,0.215413,0.188825,0.244614,73.0,0.014269,53.0,0.17417968074566686,2011,21.5413
72702,any mental illness in the past year,2010-2011 (updated),2.0,AMIYR,West Virginia,12.0,4.0,296.0,260.0,335.0,5.0,1545.0,1232.0,0.7633,1440564.0,0.205166,0.180411,0.232355,19.0,0.013254,54.0,0.16322170959341223,2011,20.5166
72830,any mental illness in the past year,2010-2011 (updated),2.0,AMIYR,Wisconsin,12.0,4.0,753.0,655.0,862.0,2.0,1523.0,1167.0,0.7543,4295928.0,0.175348,0.152531,0.20077,53.0,0.012315,55.0,0.1861206377203933,2011,17.5348
72958,any mental illness in the past year,2010-2011 (updated),2.0,AMIYR,Wyoming,12.0,4.0,76.0,67.0,86.0,3.0,1528.0,1200.0,0.7469,421576.0,0.17991,0.158365,0.203678,5.0,0.011611,56.0,0.1934648230919816,2011,17.991
73086,any mental illness in the past year,2011-2012,0.0,AMIYR,National,13.0,4.0,42546.0,41558.0,43555.0,,121134.0,92377.0,0.726,233874786.0,0.181925,0.177695,0.186232,509.0,0.002175,-5.0,0.0,2012,18.1925
73214,any mental illness in the past year,2011-2012,1.0,AMIYR,Northeast,13.0,4.0,7539.0,7219.0,7871.0,,24596.0,18017.0,0.686,42775541.0,0.176255,0.168767,0.184002,166.0,0.003887,-4.0,0.10805851758388654,2012,17.6255
73342,any mental illness in the past year,2011-2012,1.0,AMIYR,Midwest,13.0,4.0,9248.0,8943.0,9560.0,,33687.0,25613.0,0.7309,50375107.0,0.183573,0.177529,0.189775,158.0,0.003129,-3.0,0.07776567508597787,2012,18.3573
73470,any mental illness in the past year,2011-2012,1.0,AMIYR,South,13.0,4.0,15704.0,15178.0,16245.0,,37022.0,29023.0,0.7447,86496764.0,0.181566,0.17548,0.187816,273.0,0.003153,-2.0,0.0765483372623867,2012,18.1566
73598,any mental illness in the past year,2011-2012,1.0,AMIYR,West,13.0,4.0,10055.0,9594.0,10534.0,,25829.0,19724.0,0.7236,54227375.0,0.185432,0.176915,0.194262,240.0,0.004432,-1.0,0.07568027932442764,2012,18.543200000000002
73726,any mental illness in the past year,2011-2012,2.0,AMIYR,Alabama,13.0,4.0,698.0,619.0,785.0,4.0,1982.0,1554.0,0.7367,3610453.0,0.193416,0.171476,0.217426,42.0,0.011748,1.0,0.20157460295925012,2012,19.3416
73854,any mental illness in the past year,2011-2012,2.0,AMIYR,Alaska,13.0,4.0,97.0,86.0,109.0,3.0,1501.0,1168.0,0.7573,512537.0,0.18935,0.167336,0.213518,6.0,0.011816,2.0,0.2089780324886267,2012,18.935
73982,any mental illness in the past year,2011-2012,2.0,AMIYR,Arizona,13.0,4.0,901.0,790.0,1024.0,3.0,1536.0,1230.0,0.7883,4786739.0,0.188288,0.165063,0.213943,60.0,0.012482,4.0,0.2179845161189709,2012,18.8288
74110,any mental illness in the past year,2011-2012,2.0,AMIYR,Arkansas,13.0,4.0,432.0,380.0,489.0,4.0,1627.0,1224.0,0.6995,2181695.0,0.198148,0.174347,0.224316,28.0,0.012737,5.0,0.18779368234837743,2012,19.814799999999998
74238,any mental illness in the past year,2011-2012,2.0,AMIYR,California,13.0,4.0,4964.0,4604.0,5346.0,2.0,6659.0,4908.0,0.6982,28085584.0,0.176751,0.163919,0.190358,190.0,0.006749,6.0,0.09734884307734618,2012,17.6751
74366,any mental illness in the past year,2011-2012,2.0,AMIYR,Colorado,13.0,4.0,694.0,611.0,784.0,2.0,1589.0,1203.0,0.7451,3826662.0,0.181232,0.159663,0.205005,44.0,0.01156,8.0,0.21735979933985394,2012,18.1232
74494,any mental illness in the past year,2011-2012,2.0,AMIYR,Connecticut,13.0,4.0,457.0,400.0,520.0,1.0,1739.0,1318.0,0.7128,2733806.0,0.167122,0.146253,0.190303,31.0,0.011242,9.0,0.20354394398691825,2012,16.7122
74622,any mental illness in the past year,2011-2012,2.0,AMIYR,Delaware,13.0,4.0,126.0,112.0,142.0,3.0,1496.0,1194.0,0.7778,692007.0,0.182621,0.161545,0.205771,8.0,0.011264,10.0,0.2014627214820127,2012,18.2621
74750,any mental illness in the past year,2011-2012,2.0,AMIYR,District of Columbia,13.0,4.0,99.0,88.0,111.0,4.0,1487.0,1229.0,0.8139,508138.0,0.194423,0.172374,0.218548,6.0,0.011787,11.0,0.2080269275282826,2012,19.442300000000003
74878,any mental illness in the past year,2011-2012,2.0,AMIYR,Florida,13.0,4.0,2509.0,2313.0,2718.0,1.0,6452.0,4940.0,0.716,14875567.0,0.16867,0.155503,0.182711,103.0,0.006946,12.0,0.09224395942860679,2012,16.866999999999997
75006,any mental illness in the past year,2011-2012,2.0,AMIYR,Georgia,13.0,4.0,1360.0,1203.0,1532.0,3.0,1522.0,1164.0,0.742,7159993.0,0.189946,0.168086,0.213919,84.0,0.011677,13.0,0.22356517169529874,2012,18.994600000000002
75134,any mental illness in the past year,2011-2012,2.0,AMIYR,Hawaii,13.0,4.0,179.0,157.0,204.0,2.0,1773.0,1301.0,0.7001,1025940.0,0.174844,0.153501,0.198459,12.0,0.011505,15.0,0.17544617084397732,2012,17.4844
75262,any mental illness in the past year,2011-2012,2.0,AMIYR,Idaho,13.0,4.0,235.0,208.0,264.0,5.0,1489.0,1161.0,0.7627,1142533.0,0.205824,0.182415,0.231386,14.0,0.012515,16.0,0.1891351088555125,2012,20.5824
75390,any mental illness in the past year,2011-2012,2.0,AMIYR,Illinois,13.0,4.0,1524.0,1407.0,1649.0,1.0,6736.0,4839.0,0.6862,9609030.0,0.158611,0.146427,0.171605,62.0,0.006434,17.0,0.08627149459597445,2012,15.8611
75518,any mental illness in the past year,2011-2012,2.0,AMIYR,Indiana,13.0,4.0,961.0,851.0,1082.0,5.0,1609.0,1244.0,0.7221,4838235.0,0.198699,0.17594,0.223604,59.0,0.012178,18.0,0.1838809640244389,2012,19.869899999999998
75646,any mental illness in the past year,2011-2012,2.0,AMIYR,Iowa,13.0,4.0,424.0,373.0,480.0,3.0,1506.0,1187.0,0.7626,2303061.0,0.184022,0.161911,0.208401,27.0,0.011839,19.0,0.1931245400082322,2012,18.4022
75774,any mental illness in the past year,2011-2012,2.0,AMIYR,Kansas,13.0,4.0,381.0,336.0,431.0,2.0,1547.0,1205.0,0.7565,2093849.0,0.18198,0.160253,0.205929,24.0,0.011641,20.0,0.21739761641346012,2012,18.198
75902,any mental illness in the past year,2011-2012,2.0,AMIYR,Kentucky,13.0,4.0,635.0,559.0,719.0,4.0,1554.0,1211.0,0.7396,3262744.0,0.194736,0.171465,0.220327,41.0,0.012507,21.0,0.1690260305174031,2012,19.473599999999998
76030,any mental illness in the past year,2011-2012,2.0,AMIYR,Louisiana,13.0,4.0,649.0,581.0,723.0,3.0,2225.0,1767.0,0.7656,3365066.0,0.192847,0.172563,0.214896,36.0,0.010809,22.0,0.21632606557448222,2012,19.2847
76158,any mental illness in the past year,2011-2012,2.0,AMIYR,Maine,13.0,4.0,210.0,185.0,237.0,5.0,1464.0,1198.0,0.7874,1047780.0,0.200455,0.177008,0.226156,13.0,0.012544,23.0,0.16486159405808706,2012,20.0455
76286,any mental illness in the past year,2011-2012,2.0,AMIYR,Maryland,13.0,4.0,792.0,696.0,899.0,2.0,1495.0,1192.0,0.7578,4418086.0,0.17927,0.157453,0.203381,52.0,0.011741,24.0,0.23597580236172624,2012,17.927
76414,any mental illness in the past year,2011-2012,2.0,AMIYR,Massachusetts,13.0,4.0,893.0,790.0,1006.0,1.0,1642.0,1237.0,0.7201,5137229.0,0.173801,0.1538,0.1958,55.0,0.010696,25.0,0.19100759823109062,2012,17.380100000000002
76542,any mental illness in the past year,2011-2012,2.0,AMIYR,Michigan,13.0,4.0,1484.0,1388.0,1585.0,4.0,6408.0,4967.0,0.7417,7490959.0,0.198088,0.185231,0.211607,51.0,0.006742,26.0,0.0813731122957311,2012,19.808799999999998
76670,any mental illness in the past year,2011-2012,2.0,AMIYR,Minnesota,13.0,4.0,692.0,605.0,789.0,1.0,1519.0,1203.0,0.7941,4027746.0,0.171759,0.150118,0.195801,47.0,0.011664,27.0,0.19197670570255837,2012,17.1759
76798,any mental illness in the past year,2011-2012,2.0,AMIYR,Mississippi,13.0,4.0,439.0,390.0,493.0,5.0,1726.0,1404.0,0.7712,2165947.0,0.202716,0.179953,0.227559,26.0,0.012151,28.0,0.18688977529099082,2012,20.2716
76926,any mental illness in the past year,2011-2012,2.0,AMIYR,Missouri,13.0,4.0,855.0,756.0,963.0,3.0,1571.0,1222.0,0.7261,4501371.0,0.189868,0.168015,0.213833,53.0,0.011724,29.0,0.1950225227703083,2012,18.986800000000002
77054,any mental illness in the past year,2011-2012,2.0,AMIYR,Montana,13.0,4.0,145.0,128.0,163.0,3.0,1563.0,1217.0,0.7636,764751.0,0.189169,0.167162,0.213331,9.0,0.011797,30.0,0.19494742342216084,2012,18.916900000000002
77182,any mental illness in the past year,2011-2012,2.0,AMIYR,Nebraska,13.0,4.0,243.0,214.0,276.0,2.0,1684.0,1272.0,0.7094,1359121.0,0.178879,0.157174,0.202859,16.0,0.011651,31.0,0.22243636420826854,2012,17.887900000000002
77310,any mental illness in the past year,2011-2012,2.0,AMIYR,Nevada,13.0,4.0,327.0,284.0,376.0,1.0,1687.0,1316.0,0.7362,2040054.0,0.16046,0.139112,0.184383,24.0,0.011567,32.0,0.19993326659992544,2012,16.046
77438,any mental illness in the past year,2011-2012,2.0,AMIYR,New Hampshire,13.0,4.0,190.0,168.0,215.0,3.0,1675.0,1266.0,0.7235,1027747.0,0.185331,0.163536,0.209305,12.0,0.011687,33.0,0.1854161251639927,2012,18.5331
77566,any mental illness in the past year,2011-2012,2.0,AMIYR,New Jersey,13.0,4.0,982.0,841.0,1143.0,1.0,1585.0,1200.0,0.7121,6702695.0,0.146567,0.125449,0.170548,76.0,0.011406,34.0,0.20217511156087703,2012,14.6567
77694,any mental illness in the past year,2011-2012,2.0,AMIYR,New Mexico,13.0,4.0,300.0,263.0,340.0,4.0,1584.0,1247.0,0.759,1529855.0,0.195895,0.171742,0.222532,20.0,0.012963,35.0,0.1785670391817658,2012,19.5895
77822,any mental illness in the past year,2011-2012,2.0,AMIYR,New York,13.0,4.0,2792.0,2589.0,3007.0,3.0,7289.0,4838.0,0.6293,15002834.0,0.186094,0.172567,0.200424,107.0,0.007122,36.0,0.09699277981960125,2012,18.6094
77950,any mental illness in the past year,2011-2012,2.0,AMIYR,North Carolina,13.0,4.0,1213.0,1053.0,1392.0,1.0,1487.0,1215.0,0.7734,7201750.0,0.168449,0.14625,0.193255,86.0,0.011957,37.0,0.21477954573031738,2012,16.8449
78078,any mental illness in the past year,2011-2012,2.0,AMIYR,North Dakota,13.0,4.0,90.0,80.0,101.0,1.0,1584.0,1199.0,0.7273,522576.0,0.172113,0.152136,0.194112,6.0,0.010702,38.0,0.22522519111163805,2012,17.211299999999998
78206,any mental illness in the past year,2011-2012,2.0,AMIYR,Ohio,13.0,4.0,1709.0,1595.0,1828.0,4.0,6405.0,4865.0,0.7278,8697719.0,0.196449,0.183383,0.210206,60.0,0.006846,39.0,0.07070305807258304,2012,19.6449
78334,any mental illness in the past year,2011-2012,2.0,AMIYR,Oklahoma,13.0,4.0,609.0,541.0,682.0,5.0,1610.0,1231.0,0.7352,2782213.0,0.218773,0.19461,0.245025,36.0,0.012857,40.0,0.1983365197280978,2012,21.877299999999998
78462,any mental illness in the past year,2011-2012,2.0,AMIYR,Oregon,13.0,4.0,624.0,552.0,702.0,5.0,1630.0,1249.0,0.7561,2985280.0,0.208935,0.184846,0.235256,38.0,0.01286,41.0,0.18667492201594968,2012,20.8935
78590,any mental illness in the past year,2011-2012,2.0,AMIYR,Pennsylvania,13.0,4.0,1765.0,1640.0,1897.0,2.0,6039.0,4462.0,0.7071,9811349.0,0.179889,0.167166,0.193354,66.0,0.00669,42.0,0.12061640395004591,2012,17.9889
78718,any mental illness in the past year,2011-2012,2.0,AMIYR,Rhode Island,13.0,4.0,154.0,136.0,173.0,3.0,1610.0,1276.0,0.7471,816786.0,0.18804,0.166065,0.212184,10.0,0.011785,44.0,0.16268283160177638,2012,18.804000000000002
78846,any mental illness in the past year,2011-2012,2.0,AMIYR,South Carolina,13.0,4.0,688.0,606.0,780.0,4.0,1581.0,1246.0,0.7386,3519290.0,0.195602,0.172063,0.2215,45.0,0.012658,45.0,0.1905860927384742,2012,19.5602
78974,any mental illness in the past year,2011-2012,2.0,AMIYR,South Dakota,13.0,4.0,108.0,95.0,122.0,2.0,1541.0,1209.0,0.7578,607627.0,0.177683,0.156137,0.201492,7.0,0.011551,46.0,0.20623470319740272,2012,17.7683
79102,any mental illness in the past year,2011-2012,2.0,AMIYR,Tennessee,13.0,4.0,979.0,867.0,1101.0,5.0,1580.0,1284.0,0.7871,4833903.0,0.202537,0.179402,0.227828,60.0,0.012385,47.0,0.1738866575477886,2012,20.2537
79230,any mental illness in the past year,2011-2012,2.0,AMIYR,Texas,13.0,4.0,3104.0,2879.0,3342.0,1.0,6102.0,4701.0,0.7317,18404079.0,0.168644,0.156449,0.181584,118.0,0.006427,48.0,0.0890189213058533,2012,16.8644
79358,any mental illness in the past year,2011-2012,2.0,AMIYR,Utah,13.0,4.0,431.0,386.0,479.0,5.0,1555.0,1240.0,0.7879,1927012.0,0.223478,0.20024,0.248576,24.0,0.012355,49.0,0.18370759215237062,2012,22.3478
79486,any mental illness in the past year,2011-2012,2.0,AMIYR,Vermont,13.0,4.0,96.0,85.0,108.0,4.0,1553.0,1222.0,0.7575,495314.0,0.1939,0.171676,0.218243,6.0,0.011874,50.0,0.1846862278224963,2012,19.39
79614,any mental illness in the past year,2011-2012,2.0,AMIYR,Virginia,13.0,4.0,1063.0,932.0,1207.0,2.0,1449.0,1179.0,0.7824,6073071.0,0.174965,0.153514,0.19871,70.0,0.01153,51.0,0.20381288228809033,2012,17.4965
79742,any mental illness in the past year,2011-2012,2.0,AMIYR,Washington,13.0,4.0,1074.0,952.0,1207.0,5.0,1737.0,1277.0,0.7123,5173161.0,0.20768,0.18411,0.233404,65.0,0.012592,53.0,0.17417968074566686,2012,20.768
79870,any mental illness in the past year,2011-2012,2.0,AMIYR,West Virginia,13.0,4.0,308.0,275.0,345.0,5.0,1647.0,1288.0,0.7394,1442762.0,0.213826,0.190406,0.239276,18.0,0.012507,54.0,0.16322170959341223,2012,21.3826
79998,any mental illness in the past year,2011-2012,2.0,AMIYR,Wisconsin,13.0,4.0,778.0,682.0,883.0,2.0,1577.0,1201.0,0.7463,4323814.0,0.179822,0.157828,0.204139,51.0,0.011807,55.0,0.1861206377203933,2012,17.982200000000002
80126,any mental illness in the past year,2011-2012,2.0,AMIYR,Wyoming,13.0,4.0,84.0,75.0,93.0,4.0,1526.0,1207.0,0.7704,427266.0,0.196027,0.176097,0.217618,5.0,0.010593,56.0,0.1934648230919816,2012,19.602700000000002
80254,any mental illness in the past year,2012-2013,0.0,AMIYR,National,14.0,4.0,43778.0,42774.0,44804.0,,121621.0,91123.0,0.7131,236311555.0,0.185263,0.181006,0.189598,517.0,0.002189,-5.0,0.0,2013,18.526300000000003
80382,any mental illness in the past year,2012-2013,1.0,AMIYR,Northeast,14.0,4.0,7808.0,7488.0,8139.0,,25422.0,18452.0,0.6815,43069229.0,0.181298,0.173861,0.188981,166.0,0.003864,-4.0,0.10805851758388654,2013,18.1298
80510,any mental illness in the past year,2012-2013,1.0,AMIYR,Midwest,14.0,4.0,9410.0,9088.0,9740.0,,33878.0,25345.0,0.7195,50662587.0,0.185735,0.179383,0.192259,167.0,0.003289,-3.0,0.07776567508597787,2013,18.573500000000003
80638,any mental illness in the past year,2012-2013,1.0,AMIYR,South,14.0,4.0,16140.0,15599.0,16698.0,,36377.0,27791.0,0.7278,87612227.0,0.184233,0.178044,0.190587,281.0,0.003202,-2.0,0.0765483372623867,2013,18.4233
80766,any mental illness in the past year,2012-2013,1.0,AMIYR,West,14.0,4.0,10420.0,9968.0,10888.0,,25944.0,19535.0,0.7085,54967513.0,0.189574,0.181344,0.198087,235.0,0.004278,-1.0,0.07568027932442764,2013,18.9574
80894,any mental illness in the past year,2012-2013,2.0,AMIYR,Alabama,14.0,4.0,703.0,621.0,792.0,4.0,1578.0,1201.0,0.7077,3631769.0,0.193493,0.17106,0.218094,44.0,0.011999,1.0,0.20157460295925012,2013,19.3493
81022,any mental illness in the past year,2012-2013,2.0,AMIYR,Alaska,14.0,4.0,96.0,85.0,108.0,3.0,1530.0,1183.0,0.7387,516964.0,0.18634,0.165057,0.209678,6.0,0.011404,2.0,0.2089780324886267,2013,18.634
81150,any mental illness in the past year,2012-2013,2.0,AMIYR,Arizona,14.0,4.0,892.0,784.0,1011.0,2.0,1547.0,1169.0,0.7212,4862599.0,0.183385,0.161205,0.207861,58.0,0.011889,4.0,0.2179845161189709,2013,18.3385
81278,any mental illness in the past year,2012-2013,2.0,AMIYR,Arkansas,14.0,4.0,449.0,398.0,504.0,5.0,1684.0,1254.0,0.7081,2192546.0,0.204583,0.181481,0.2298,27.0,0.012315,5.0,0.18779368234837743,2013,20.458299999999998
81406,any mental illness in the past year,2012-2013,2.0,AMIYR,California,14.0,4.0,5278.0,4902.0,5676.0,3.0,6744.0,4915.0,0.6886,28464544.0,0.185432,0.172227,0.199406,197.0,0.006938,6.0,0.09734884307734618,2013,18.543200000000002
81534,any mental illness in the past year,2012-2013,2.0,AMIYR,Colorado,14.0,4.0,670.0,589.0,760.0,1.0,1663.0,1234.0,0.7204,3897737.0,0.171903,0.151025,0.195004,44.0,0.011209,8.0,0.21735979933985394,2013,17.1903
81662,any mental illness in the past year,2012-2013,2.0,AMIYR,Connecticut,14.0,4.0,475.0,417.0,539.0,1.0,1707.0,1253.0,0.7035,2751231.0,0.172607,0.151518,0.195953,31.0,0.011347,9.0,0.20354394398691825,2013,17.2607
81790,any mental illness in the past year,2012-2013,2.0,AMIYR,Delaware,14.0,4.0,129.0,114.0,146.0,2.0,1513.0,1167.0,0.7561,701853.0,0.183783,0.162043,0.207715,8.0,0.011653,10.0,0.2014627214820127,2013,18.3783
81918,any mental illness in the past year,2012-2013,2.0,AMIYR,District of Columbia,14.0,4.0,104.0,92.0,117.0,4.0,1531.0,1213.0,0.7735,519124.0,0.19998,0.177241,0.22484,6.0,0.012169,11.0,0.2080269275282826,2013,19.997999999999998
82046,any mental illness in the past year,2012-2013,2.0,AMIYR,Florida,14.0,4.0,2554.0,2352.0,2769.0,1.0,6545.0,4844.0,0.7003,15105683.0,0.169057,0.155676,0.183338,107.0,0.007074,12.0,0.09224395942860679,2013,16.905700000000003
82174,any mental illness in the past year,2012-2013,2.0,AMIYR,Georgia,14.0,4.0,1364.0,1197.0,1549.0,3.0,1535.0,1159.0,0.72,7255639.0,0.188037,0.165025,0.213438,90.0,0.012363,13.0,0.22356517169529874,2013,18.8037
82302,any mental illness in the past year,2012-2013,2.0,AMIYR,Hawaii,14.0,4.0,188.0,165.0,214.0,2.0,1780.0,1272.0,0.6693,1036284.0,0.181375,0.158759,0.206422,13.0,0.012157,15.0,0.17544617084397732,2013,18.1375
82430,any mental illness in the past year,2012-2013,2.0,AMIYR,Idaho,14.0,4.0,231.0,204.0,260.0,4.0,1573.0,1203.0,0.7567,1156209.0,0.199675,0.176557,0.224993,14.0,0.012354,16.0,0.1891351088555125,2013,19.967499999999998
82558,any mental illness in the past year,2012-2013,2.0,AMIYR,Illinois,14.0,4.0,1610.0,1488.0,1740.0,1.0,6829.0,4796.0,0.6715,9651449.0,0.166814,0.154195,0.180246,64.0,0.006646,17.0,0.08627149459597445,2013,16.6814
82686,any mental illness in the past year,2012-2013,2.0,AMIYR,Indiana,14.0,4.0,954.0,847.0,1071.0,4.0,1640.0,1242.0,0.7143,4870158.0,0.195873,0.173876,0.219912,57.0,0.011775,18.0,0.1838809640244389,2013,19.5873
82814,any mental illness in the past year,2012-2013,2.0,AMIYR,Iowa,14.0,4.0,418.0,367.0,473.0,2.0,1571.0,1199.0,0.7217,2317013.0,0.180305,0.158559,0.20431,27.0,0.01174,19.0,0.1931245400082322,2013,18.0305
82942,any mental illness in the past year,2012-2013,2.0,AMIYR,Kansas,14.0,4.0,371.0,325.0,422.0,1.0,1517.0,1160.0,0.7448,2102923.0,0.176377,0.154479,0.200642,25.0,0.011794,20.0,0.21739761641346012,2013,17.637700000000002
83070,any mental illness in the past year,2012-2013,2.0,AMIYR,Kentucky,14.0,4.0,646.0,574.0,724.0,4.0,1594.0,1213.0,0.7259,3280373.0,0.196801,0.174891,0.220722,38.0,0.011703,21.0,0.1690260305174031,2013,19.6801
83198,any mental illness in the past year,2012-2013,2.0,AMIYR,Louisiana,14.0,4.0,681.0,604.0,765.0,5.0,1560.0,1215.0,0.745,3391997.0,0.200757,0.177988,0.22564,41.0,0.012166,22.0,0.21632606557448222,2013,20.075699999999998
83326,any mental illness in the past year,2012-2013,2.0,AMIYR,Maine,14.0,4.0,225.0,199.0,253.0,5.0,1510.0,1231.0,0.7821,1051787.0,0.213627,0.18897,0.240548,14.0,0.013173,23.0,0.16486159405808706,2013,21.3627
83454,any mental illness in the past year,2012-2013,2.0,AMIYR,Maryland,14.0,4.0,740.0,648.0,842.0,1.0,1552.0,1215.0,0.7566,4469282.0,0.165544,0.145016,0.188338,50.0,0.011124,24.0,0.23597580236172624,2013,16.5544
83582,any mental illness in the past year,2012-2013,2.0,AMIYR,Massachusetts,14.0,4.0,1005.0,892.0,1127.0,4.0,1743.0,1258.0,0.6973,5195290.0,0.193362,0.171745,0.216988,60.0,0.011552,25.0,0.19100759823109062,2013,19.3362
83710,any mental illness in the past year,2012-2013,2.0,AMIYR,Michigan,14.0,4.0,1509.0,1410.0,1614.0,5.0,6389.0,4919.0,0.7356,7526924.0,0.200526,0.187313,0.214425,52.0,0.006928,26.0,0.0813731122957311,2013,20.0526
83838,any mental illness in the past year,2012-2013,2.0,AMIYR,Minnesota,14.0,4.0,730.0,642.0,827.0,2.0,1520.0,1197.0,0.7826,4065553.0,0.179546,0.157828,0.203531,47.0,0.011636,27.0,0.19197670570255837,2013,17.954600000000003
83966,any mental illness in the past year,2012-2013,2.0,AMIYR,Mississippi,14.0,4.0,416.0,366.0,472.0,3.0,1427.0,1169.0,0.7823,2177049.0,0.191238,0.168159,0.21666,27.0,0.012379,28.0,0.18688977529099082,2013,19.1238
84094,any mental illness in the past year,2012-2013,2.0,AMIYR,Missouri,14.0,4.0,863.0,764.0,971.0,3.0,1607.0,1218.0,0.7267,4524789.0,0.190663,0.168777,0.214654,53.0,0.011695,29.0,0.1950225227703083,2013,19.0663
84222,any mental illness in the past year,2012-2013,2.0,AMIYR,Montana,14.0,4.0,153.0,136.0,172.0,4.0,1504.0,1156.0,0.7534,772343.0,0.198652,0.176231,0.223153,9.0,0.011949,30.0,0.19494742342216084,2013,19.865199999999998
84350,any mental illness in the past year,2012-2013,2.0,AMIYR,Nebraska,14.0,4.0,247.0,217.0,279.0,2.0,1604.0,1251.0,0.7253,1369821.0,0.179933,0.158481,0.203586,16.0,0.011523,31.0,0.22243636420826854,2013,17.9933
84478,any mental illness in the past year,2012-2013,2.0,AMIYR,Nevada,14.0,4.0,381.0,335.0,432.0,2.0,1583.0,1235.0,0.7383,2074289.0,0.183794,0.161704,0.208152,25.0,0.011851,32.0,0.19993326659992544,2013,18.3794
84606,any mental illness in the past year,2012-2013,2.0,AMIYR,New Hampshire,14.0,4.0,193.0,171.0,217.0,3.0,1704.0,1294.0,0.744,1034575.0,0.186369,0.165343,0.209399,12.0,0.011265,33.0,0.1854161251639927,2013,18.6369
84734,any mental illness in the past year,2012-2013,2.0,AMIYR,New Jersey,14.0,4.0,1055.0,915.0,1211.0,1.0,1664.0,1227.0,0.7022,6752843.0,0.156183,0.135543,0.179314,75.0,0.01114,34.0,0.20217511156087703,2013,15.6183
84862,any mental illness in the past year,2012-2013,2.0,AMIYR,New Mexico,14.0,4.0,297.0,263.0,334.0,3.0,1597.0,1214.0,0.7253,1537003.0,0.193337,0.171172,0.217619,18.0,0.011838,35.0,0.1785670391817658,2013,19.3337
84990,any mental illness in the past year,2012-2013,2.0,AMIYR,New York,14.0,4.0,2825.0,2618.0,3044.0,3.0,7266.0,4821.0,0.6278,15119127.0,0.186863,0.173189,0.201355,109.0,0.007208,36.0,0.09699277981960125,2013,18.6863
85118,any mental illness in the past year,2012-2013,2.0,AMIYR,North Carolina,14.0,4.0,1347.0,1185.0,1527.0,3.0,1556.0,1233.0,0.7466,7296125.0,0.18466,0.162372,0.209242,87.0,0.01196,37.0,0.21477954573031738,2013,18.465999999999998
85246,any mental illness in the past year,2012-2013,2.0,AMIYR,North Dakota,14.0,4.0,88.0,77.0,99.0,1.0,1674.0,1234.0,0.7013,536176.0,0.163521,0.14454,0.184457,5.0,0.010157,38.0,0.22522519111163805,2013,16.3521
85374,any mental illness in the past year,2012-2013,2.0,AMIYR,Ohio,14.0,4.0,1719.0,1607.0,1837.0,4.0,6391.0,4738.0,0.7107,8732478.0,0.196853,0.18399,0.210384,59.0,0.006724,39.0,0.07070305807258304,2013,19.6853
85502,any mental illness in the past year,2012-2013,2.0,AMIYR,Oklahoma,14.0,4.0,575.0,510.0,647.0,5.0,1631.0,1209.0,0.6954,2808132.0,0.204824,0.181467,0.230341,35.0,0.012506,40.0,0.1983365197280978,2013,20.482400000000002
85630,any mental illness in the past year,2012-2013,2.0,AMIYR,Oregon,14.0,4.0,673.0,597.0,756.0,5.0,1626.0,1251.0,0.7599,3018457.0,0.223117,0.197905,0.250539,41.0,0.013459,41.0,0.18667492201594968,2013,22.311700000000002
85758,any mental illness in the past year,2012-2013,2.0,AMIYR,Pennsylvania,14.0,4.0,1768.0,1645.0,1898.0,2.0,6657.0,4928.0,0.7086,9847576.0,0.179554,0.16704,0.192788,65.0,0.006561,42.0,0.12061640395004591,2013,17.955399999999997
85886,any mental illness in the past year,2012-2013,2.0,AMIYR,Rhode Island,14.0,4.0,165.0,145.0,187.0,5.0,1606.0,1239.0,0.7387,819781.0,0.201325,0.17713,0.227909,11.0,0.012988,44.0,0.16268283160177638,2013,20.1325
86014,any mental illness in the past year,2012-2013,2.0,AMIYR,South Carolina,14.0,4.0,644.0,566.0,729.0,2.0,1528.0,1210.0,0.7522,3566728.0,0.180442,0.158762,0.204363,41.0,0.011613,45.0,0.1905860927384742,2013,18.0442
86142,any mental illness in the past year,2012-2013,2.0,AMIYR,South Dakota,14.0,4.0,105.0,92.0,119.0,1.0,1544.0,1198.0,0.7569,615796.0,0.170525,0.149667,0.193628,7.0,0.011208,46.0,0.20623470319740272,2013,17.052500000000002
86270,any mental illness in the past year,2012-2013,2.0,AMIYR,Tennessee,14.0,4.0,1001.0,893.0,1118.0,5.0,1556.0,1243.0,0.7617,4880211.0,0.205158,0.183052,0.229184,58.0,0.011784,47.0,0.1738866575477886,2013,20.515800000000002
