,outname,pyearnm,area,outcome,stname,pyear,agegrp,est_total,low_total,up_total,group,nsel,ncomp,wtintrr,pop,BSAE,low_sae,up_sae,ste_total,ste_sae,state,gen_corr,year,BSAE_perc
72134,serious mental illness in the past year,2010-2011 (updated),2.0,SMIYR,Texas,12.0,4.0,602.0,504.0,717.0,1.0,6064.0,4787.0,0.7503,18060664.0,0.033319,0.027922,0.039717,54.0,0.003006,48.0,0.1749206893566841,2011,3.3319
72262,serious mental illness in the past year,2010-2011 (updated),2.0,SMIYR,Utah,12.0,4.0,95.0,76.0,118.0,5.0,1597.0,1270.0,0.7709,1894818.0,0.049957,0.03991,0.06237,11.0,0.005762,49.0,0.20408647238313588,2011,4.9957
72390,serious mental illness in the past year,2010-2011 (updated),2.0,SMIYR,Vermont,12.0,4.0,24.0,19.0,30.0,4.0,1482.0,1217.0,0.8016,493002.0,0.048136,0.037859,0.061026,3.0,0.005917,50.0,0.21695084466873163,2011,4.8136
72518,serious mental illness in the past year,2010-2011 (updated),2.0,SMIYR,Virginia,12.0,4.0,242.0,189.0,308.0,3.0,1474.0,1200.0,0.7829,5992341.0,0.040308,0.031524,0.051409,31.0,0.005143,51.0,0.24139891847063769,2011,4.030799999999999
72646,serious mental illness in the past year,2010-2011 (updated),2.0,SMIYR,Washington,12.0,4.0,264.0,203.0,341.0,5.0,1716.0,1246.0,0.7016,5102807.0,0.051702,0.03983,0.066866,36.0,0.007,53.0,0.22847426764504528,2011,5.1701999999999995
72774,serious mental illness in the past year,2010-2011 (updated),2.0,SMIYR,West Virginia,12.0,4.0,76.0,60.0,96.0,5.0,1545.0,1232.0,0.7633,1440564.0,0.052724,0.041532,0.066721,9.0,0.006432,54.0,0.19025370683486648,2011,5.2724
72902,serious mental illness in the past year,2010-2011 (updated),2.0,SMIYR,Wisconsin,12.0,4.0,172.0,135.0,220.0,2.0,1523.0,1167.0,0.7543,4295928.0,0.040063,0.03133,0.051102,22.0,0.005101,55.0,0.23741087655415857,2011,4.0063
73030,serious mental illness in the past year,2010-2011 (updated),2.0,SMIYR,Wyoming,12.0,4.0,18.0,14.0,23.0,3.0,1528.0,1200.0,0.7469,421576.0,0.042733,0.033688,0.05407,2.0,0.005222,56.0,0.23157030550933785,2011,4.2733
73158,serious mental illness in the past year,2011-2012,0.0,SMIYR,National,13.0,4.0,9289.0,8845.0,9757.0,,121134.0,92377.0,0.726,233874786.0,0.039723,0.037817,0.04172,232.0,0.000994,-5.0,0.0,2012,3.9723
73286,serious mental illness in the past year,2011-2012,1.0,SMIYR,Northeast,13.0,4.0,1568.0,1428.0,1721.0,,24596.0,18017.0,0.686,42775541.0,0.036651,0.03338,0.04023,76.0,0.001766,-4.0,0.12511248525220897,2012,3.6651000000000002
73414,serious mental illness in the past year,2011-2012,1.0,SMIYR,Midwest,13.0,4.0,2092.0,1951.0,2242.0,,33687.0,25613.0,0.7309,50375107.0,0.041522,0.038732,0.044503,75.0,0.001483,-3.0,0.10495606153730085,2012,4.152200000000001
73542,serious mental illness in the past year,2011-2012,1.0,SMIYR,South,13.0,4.0,3424.0,3174.0,3694.0,,37022.0,29023.0,0.7447,86496764.0,0.03959,0.036691,0.042708,133.0,0.001543,-2.0,0.1301164934686291,2012,3.959
73670,serious mental illness in the past year,2011-2012,1.0,SMIYR,West,13.0,4.0,2206.0,2006.0,2425.0,,25829.0,19724.0,0.7236,54227375.0,0.040684,0.036997,0.044721,108.0,0.001986,-1.0,0.1170429354473513,2012,4.0684
73798,serious mental illness in the past year,2011-2012,2.0,SMIYR,Alabama,13.0,4.0,147.0,116.0,185.0,3.0,1982.0,1554.0,0.7367,3610453.0,0.040612,0.032152,0.051181,18.0,0.004863,1.0,0.23253980558243703,2012,4.0612
73926,serious mental illness in the past year,2011-2012,2.0,SMIYR,Alaska,13.0,4.0,21.0,17.0,27.0,3.0,1501.0,1168.0,0.7573,512537.0,0.041456,0.033031,0.051914,2.0,0.004828,2.0,0.23176729791971265,2012,4.1456
74054,serious mental illness in the past year,2011-2012,2.0,SMIYR,Arizona,13.0,4.0,220.0,173.0,279.0,4.0,1536.0,1230.0,0.7883,4786739.0,0.046039,0.036236,0.058333,27.0,0.005681,4.0,0.2309586521646415,2012,4.603899999999999
74182,serious mental illness in the past year,2011-2012,2.0,SMIYR,Arkansas,13.0,4.0,111.0,87.0,139.0,5.0,1627.0,1224.0,0.6995,2181695.0,0.050653,0.040061,0.06386,13.0,0.006098,5.0,0.2111778777889216,2012,5.0653
74310,serious mental illness in the past year,2011-2012,2.0,SMIYR,California,13.0,4.0,1013.0,866.0,1183.0,1.0,6659.0,4908.0,0.6982,28085584.0,0.036055,0.030838,0.042118,82.0,0.002909,6.0,0.15611039996387777,2012,3.6054999999999997
74438,serious mental illness in the past year,2011-2012,2.0,SMIYR,Colorado,13.0,4.0,159.0,125.0,200.0,3.0,1589.0,1203.0,0.7451,3826662.0,0.04148,0.032789,0.052349,19.0,0.004997,8.0,0.24201488761442638,2012,4.148000000000001
74566,serious mental illness in the past year,2011-2012,2.0,SMIYR,Connecticut,13.0,4.0,89.0,69.0,113.0,1.0,1739.0,1318.0,0.7128,2733806.0,0.032407,0.02539,0.041282,11.0,0.004061,9.0,0.25034292530610713,2012,3.2407
74694,serious mental illness in the past year,2011-2012,2.0,SMIYR,Delaware,13.0,4.0,26.0,20.0,33.0,2.0,1496.0,1194.0,0.7778,692007.0,0.037443,0.029402,0.047574,3.0,0.004642,10.0,0.2672881282902733,2012,3.7442999999999995
74822,serious mental illness in the past year,2011-2012,2.0,SMIYR,District of Columbia,13.0,4.0,17.0,13.0,22.0,1.0,1487.0,1229.0,0.8139,508138.0,0.033451,0.026311,0.042445,2.0,0.004109,11.0,0.2430064091366167,2012,3.3451
74950,serious mental illness in the past year,2011-2012,2.0,SMIYR,Florida,13.0,4.0,558.0,472.0,660.0,2.0,6452.0,4940.0,0.716,14875567.0,0.037538,0.031729,0.044361,48.0,0.00323,12.0,0.13554889366163003,2012,3.7538
75078,serious mental illness in the past year,2011-2012,2.0,SMIYR,Georgia,13.0,4.0,262.0,206.0,332.0,1.0,1522.0,1164.0,0.742,7159993.0,0.036554,0.028785,0.046319,32.0,0.004468,13.0,0.25722478827375855,2012,3.6554
75206,serious mental illness in the past year,2011-2012,2.0,SMIYR,Hawaii,13.0,4.0,32.0,25.0,42.0,1.0,1773.0,1301.0,0.7001,1025940.0,0.031538,0.024232,0.040953,4.0,0.004256,15.0,0.18878194838536536,2012,3.1537999999999995
75334,serious mental illness in the past year,2011-2012,2.0,SMIYR,Idaho,13.0,4.0,53.0,42.0,68.0,5.0,1489.0,1161.0,0.7627,1142533.0,0.046717,0.036696,0.059306,7.0,0.005772,16.0,0.21516885402182587,2012,4.6717
75462,serious mental illness in the past year,2011-2012,2.0,SMIYR,Illinois,13.0,4.0,309.0,262.0,364.0,1.0,6736.0,4839.0,0.6862,9609030.0,0.032147,0.02722,0.037932,26.0,0.00273,17.0,0.16057949842407632,2012,3.2147
75590,serious mental illness in the past year,2011-2012,2.0,SMIYR,Indiana,13.0,4.0,218.0,173.0,274.0,4.0,1609.0,1244.0,0.7221,4838235.0,0.045122,0.035837,0.056672,26.0,0.005381,18.0,0.22061389218427804,2012,4.5122
75718,serious mental illness in the past year,2011-2012,2.0,SMIYR,Iowa,13.0,4.0,95.0,75.0,120.0,3.0,1506.0,1187.0,0.7626,2303061.0,0.041217,0.032562,0.052048,11.0,0.004956,19.0,0.22367296343563597,2012,4.1217
75846,serious mental illness in the past year,2011-2012,2.0,SMIYR,Kansas,13.0,4.0,91.0,71.0,115.0,3.0,1547.0,1205.0,0.7565,2093849.0,0.043308,0.034105,0.054853,11.0,0.00533,20.0,0.23817467151675425,2012,4.3308
75974,serious mental illness in the past year,2011-2012,2.0,SMIYR,Kentucky,13.0,4.0,155.0,121.0,197.0,5.0,1554.0,1211.0,0.7396,3262744.0,0.047431,0.037089,0.060476,20.0,0.005996,21.0,0.21232105507718538,2012,4.7431
76102,serious mental illness in the past year,2011-2012,2.0,SMIYR,Louisiana,13.0,4.0,120.0,94.0,153.0,1.0,2225.0,1767.0,0.7656,3365066.0,0.035618,0.027898,0.045374,15.0,0.004412,22.0,0.23904991588609745,2012,3.5618
76230,serious mental illness in the past year,2011-2012,2.0,SMIYR,Maine,13.0,4.0,46.0,36.0,58.0,4.0,1464.0,1198.0,0.7874,1047780.0,0.043802,0.034521,0.055434,6.0,0.005343,23.0,0.22437557786715462,2012,4.3802
76358,serious mental illness in the past year,2011-2012,2.0,SMIYR,Maryland,13.0,4.0,144.0,112.0,186.0,1.0,1495.0,1192.0,0.7578,4418086.0,0.03268,0.025273,0.042165,19.0,0.004308,24.0,0.25743010617770623,2012,3.2680000000000002
76486,serious mental illness in the past year,2011-2012,2.0,SMIYR,Massachusetts,13.0,4.0,190.0,150.0,242.0,2.0,1642.0,1237.0,0.7201,5137229.0,0.037065,0.029122,0.047069,24.0,0.004637,25.0,0.23319600809322524,2012,3.7065
76614,serious mental illness in the past year,2011-2012,2.0,SMIYR,Michigan,13.0,4.0,339.0,293.0,392.0,4.0,6408.0,4967.0,0.7417,7490959.0,0.045291,0.03911,0.052396,26.0,0.003414,26.0,0.13566292555546253,2012,4.5291
76742,serious mental illness in the past year,2011-2012,2.0,SMIYR,Minnesota,13.0,4.0,155.0,123.0,196.0,2.0,1519.0,1203.0,0.7941,4027746.0,0.038601,0.030592,0.048602,18.0,0.004593,27.0,0.21893876557312167,2012,3.8601000000000005
76870,serious mental illness in the past year,2011-2012,2.0,SMIYR,Mississippi,13.0,4.0,102.0,80.0,129.0,5.0,1726.0,1404.0,0.7712,2165947.0,0.04691,0.036764,0.059682,13.0,0.005862,28.0,0.23160443449876858,2012,4.691
76998,serious mental illness in the past year,2011-2012,2.0,SMIYR,Missouri,13.0,4.0,203.0,162.0,254.0,4.0,1571.0,1222.0,0.7261,4501371.0,0.045124,0.035995,0.056433,24.0,0.005241,29.0,0.2422167171968243,2012,4.5123999999999995
77126,serious mental illness in the past year,2011-2012,2.0,SMIYR,Montana,13.0,4.0,34.0,27.0,43.0,4.0,1563.0,1217.0,0.7636,764751.0,0.044266,0.035173,0.055576,4.0,0.00518,30.0,0.22829468247778853,2012,4.4266
77254,serious mental illness in the past year,2011-2012,2.0,SMIYR,Nebraska,13.0,4.0,60.0,48.0,75.0,4.0,1684.0,1272.0,0.7094,1359121.0,0.04396,0.03512,0.0549,7.0,0.005073,31.0,0.2505937682839124,2012,4.396
77382,serious mental illness in the past year,2011-2012,2.0,SMIYR,Nevada,13.0,4.0,80.0,63.0,103.0,2.0,1687.0,1316.0,0.7362,2040054.0,0.03945,0.030732,0.050513,10.0,0.005095,32.0,0.25277321723044993,2012,3.945
77510,serious mental illness in the past year,2011-2012,2.0,SMIYR,New Hampshire,13.0,4.0,42.0,33.0,53.0,3.0,1675.0,1266.0,0.7235,1027747.0,0.040504,0.031712,0.051605,5.0,0.005093,33.0,0.22874288653980646,2012,4.0504
77638,serious mental illness in the past year,2011-2012,2.0,SMIYR,New Jersey,13.0,4.0,205.0,157.0,267.0,1.0,1585.0,1200.0,0.7121,6702695.0,0.030536,0.02339,0.039776,28.0,0.004199,34.0,0.2703373337497397,2012,3.0536
77766,serious mental illness in the past year,2011-2012,2.0,SMIYR,New Mexico,13.0,4.0,72.0,57.0,91.0,5.0,1584.0,1247.0,0.759,1529855.0,0.047229,0.037524,0.059288,9.0,0.005562,35.0,0.23190124953934346,2012,4.7229
77894,serious mental illness in the past year,2011-2012,2.0,SMIYR,New York,13.0,4.0,540.0,457.0,637.0,1.0,7289.0,4838.0,0.6293,15002834.0,0.036,0.03048,0.042477,46.0,0.003083,36.0,0.14890600910634239,2012,3.5999999999999996
78022,serious mental illness in the past year,2011-2012,2.0,SMIYR,North Carolina,13.0,4.0,283.0,222.0,359.0,2.0,1487.0,1215.0,0.7734,7201750.0,0.039233,0.030802,0.049853,35.0,0.004858,37.0,0.229116299042888,2012,3.9233
78150,serious mental illness in the past year,2011-2012,2.0,SMIYR,North Dakota,13.0,4.0,21.0,17.0,26.0,3.0,1584.0,1199.0,0.7273,522576.0,0.04037,0.032104,0.050652,2.0,0.004709,38.0,0.2935802420268876,2012,4.037
78278,serious mental illness in the past year,2011-2012,2.0,SMIYR,Ohio,13.0,4.0,404.0,351.0,465.0,4.0,6405.0,4865.0,0.7278,8697719.0,0.046476,0.040364,0.053462,29.0,0.003358,39.0,0.13158134070311764,2012,4.647600000000001
78406,serious mental illness in the past year,2011-2012,2.0,SMIYR,Oklahoma,13.0,4.0,146.0,115.0,184.0,5.0,1610.0,1231.0,0.7352,2782213.0,0.052423,0.041354,0.06625,18.0,0.006398,40.0,0.24330380018119738,2012,5.2423
78534,serious mental illness in the past year,2011-2012,2.0,SMIYR,Oregon,13.0,4.0,137.0,110.0,171.0,4.0,1630.0,1249.0,0.7561,2985280.0,0.045952,0.036733,0.057348,16.0,0.005288,41.0,0.21723169259875405,2012,4.5952
78662,serious mental illness in the past year,2011-2012,2.0,SMIYR,Pennsylvania,13.0,4.0,398.0,343.0,462.0,3.0,6039.0,4462.0,0.7071,9811349.0,0.04058,0.034937,0.047089,31.0,0.003118,42.0,0.15638265752961955,2012,4.058
78790,serious mental illness in the past year,2011-2012,2.0,SMIYR,Rhode Island,13.0,4.0,35.0,27.0,45.0,3.0,1610.0,1276.0,0.7471,816786.0,0.0425,0.032958,0.054649,5.0,0.005596,44.0,0.25229888739095535,2012,4.25
78918,serious mental illness in the past year,2011-2012,2.0,SMIYR,South Carolina,13.0,4.0,158.0,124.0,201.0,4.0,1581.0,1246.0,0.7386,3519290.0,0.044992,0.035347,0.057112,20.0,0.005559,45.0,0.25311586428743665,2012,4.4992
79046,serious mental illness in the past year,2011-2012,2.0,SMIYR,South Dakota,13.0,4.0,23.0,18.0,30.0,2.0,1541.0,1209.0,0.7578,607627.0,0.038494,0.030273,0.048836,3.0,0.004714,46.0,0.27633113301655765,2012,3.8494
79174,serious mental illness in the past year,2011-2012,2.0,SMIYR,Tennessee,13.0,4.0,205.0,163.0,258.0,3.0,1580.0,1284.0,0.7871,4833903.0,0.042483,0.033762,0.053333,24.0,0.004973,47.0,0.23777926075159378,2012,4.2483
79302,serious mental illness in the past year,2011-2012,2.0,SMIYR,Texas,13.0,4.0,677.0,573.0,798.0,2.0,6102.0,4701.0,0.7317,18404079.0,0.036777,0.031159,0.043364,58.0,0.003136,48.0,0.1749206893566841,2012,3.6776999999999997
79430,serious mental illness in the past year,2011-2012,2.0,SMIYR,Utah,13.0,4.0,99.0,79.0,124.0,5.0,1555.0,1240.0,0.7879,1927012.0,0.051433,0.041039,0.064283,11.0,0.005956,49.0,0.20408647238313588,2012,5.1433
79558,serious mental illness in the past year,2011-2012,2.0,SMIYR,Vermont,13.0,4.0,23.0,19.0,30.0,5.0,1553.0,1222.0,0.7575,495314.0,0.047443,0.037559,0.059766,3.0,0.005677,50.0,0.21695084466873163,2012,4.7443
79686,serious mental illness in the past year,2011-2012,2.0,SMIYR,Virginia,13.0,4.0,235.0,186.0,297.0,2.0,1449.0,1179.0,0.7824,6073071.0,0.038705,0.030552,0.048923,28.0,0.00468,51.0,0.24139891847063769,2012,3.8705000000000003
79814,serious mental illness in the past year,2011-2012,2.0,SMIYR,Washington,13.0,4.0,266.0,210.0,336.0,5.0,1737.0,1277.0,0.7123,5173161.0,0.051449,0.040612,0.064982,33.0,0.006306,53.0,0.22847426764504528,2012,5.1449
79942,serious mental illness in the past year,2011-2012,2.0,SMIYR,West Virginia,13.0,4.0,79.0,63.0,99.0,5.0,1647.0,1288.0,0.7394,1442762.0,0.054823,0.043586,0.068749,9.0,0.006458,54.0,0.19025370683486648,2012,5.4822999999999995
80070,serious mental illness in the past year,2011-2012,2.0,SMIYR,Wisconsin,13.0,4.0,173.0,135.0,220.0,2.0,1577.0,1201.0,0.7463,4323814.0,0.039899,0.031207,0.050886,22.0,0.005013,55.0,0.23741087655415857,2012,3.9898999999999996
80198,serious mental illness in the past year,2011-2012,2.0,SMIYR,Wyoming,13.0,4.0,18.0,14.0,23.0,3.0,1526.0,1207.0,0.7704,427266.0,0.042302,0.033638,0.053074,2.0,0.004977,56.0,0.23157030550933785,2012,4.2302
80326,serious mental illness in the past year,2012-2013,0.0,SMIYR,National,14.0,4.0,9793.0,9305.0,10307.0,,121621.0,91123.0,0.7131,236311555.0,0.041444,0.039375,0.043617,255.0,0.00108,-5.0,0.0,2013,4.1444
80454,serious mental illness in the past year,2012-2013,1.0,SMIYR,Northeast,14.0,4.0,1661.0,1511.0,1824.0,,25422.0,18452.0,0.6815,43069229.0,0.038559,0.035091,0.042354,80.0,0.001862,-4.0,0.12511248525220897,2013,3.8559
80582,serious mental illness in the past year,2012-2013,1.0,SMIYR,Midwest,14.0,4.0,2162.0,2013.0,2322.0,,33878.0,25345.0,0.7195,50662587.0,0.042677,0.039724,0.045839,80.0,0.001572,-3.0,0.10495606153730085,2013,4.2677
80710,serious mental illness in the past year,2012-2013,1.0,SMIYR,South,14.0,4.0,3683.0,3421.0,3964.0,,36377.0,27791.0,0.7278,87612227.0,0.04204,0.039049,0.045248,140.0,0.001594,-2.0,0.1301164934686291,2013,4.204
80838,serious mental illness in the past year,2012-2013,1.0,SMIYR,West,14.0,4.0,2287.0,2081.0,2513.0,,25944.0,19535.0,0.7085,54967513.0,0.041617,0.037862,0.045726,111.0,0.002022,-1.0,0.1170429354473513,2013,4.1617
80966,serious mental illness in the past year,2012-2013,2.0,SMIYR,Alabama,14.0,4.0,138.0,106.0,177.0,1.0,1578.0,1201.0,0.7077,3631769.0,0.037872,0.029317,0.0488,18.0,0.004907,1.0,0.23253980558243703,2013,3.7872000000000003
81094,serious mental illness in the past year,2012-2013,2.0,SMIYR,Alaska,14.0,4.0,22.0,18.0,28.0,3.0,1530.0,1183.0,0.7387,516964.0,0.04321,0.034327,0.054263,3.0,0.005146,2.0,0.23176729791971265,2013,4.321
81222,serious mental illness in the past year,2012-2013,2.0,SMIYR,Arizona,14.0,4.0,206.0,162.0,262.0,3.0,1547.0,1169.0,0.7212,4862599.0,0.042387,0.033216999999999997,0.053947,26.0,0.005322,4.0,0.2309586521646415,2013,4.2387
81350,serious mental illness in the past year,2012-2013,2.0,SMIYR,Arkansas,14.0,4.0,115.0,92.0,145.0,5.0,1684.0,1254.0,0.7081,2192546.0,0.05266,0.04184,0.066086,14.0,0.006235,5.0,0.2111778777889216,2013,5.266
81478,serious mental illness in the past year,2012-2013,2.0,SMIYR,California,14.0,4.0,1103.0,942.0,1290.0,1.0,6744.0,4915.0,0.6886,28464544.0,0.038755,0.033104,0.045324,89.0,0.003131,6.0,0.15611039996387777,2013,3.8754999999999997
81606,serious mental illness in the past year,2012-2013,2.0,SMIYR,Colorado,14.0,4.0,153.0,119.0,195.0,2.0,1663.0,1234.0,0.7204,3897737.0,0.039148,0.030535,0.050064,19.0,0.004945,8.0,0.24201488761442638,2013,3.9148
81734,serious mental illness in the past year,2012-2013,2.0,SMIYR,Connecticut,14.0,4.0,93.0,72.0,120.0,1.0,1707.0,1253.0,0.7035,2751231.0,0.033814,0.02625,0.043461,12.0,0.0044,9.0,0.25034292530610713,2013,3.3813999999999997
81862,serious mental illness in the past year,2012-2013,2.0,SMIYR,Delaware,14.0,4.0,29.0,23.0,37.0,2.0,1513.0,1167.0,0.7561,701853.0,0.041176,0.032295,0.052367,4.0,0.005153,10.0,0.2672881282902733,2013,4.1175999999999995
81990,serious mental illness in the past year,2012-2013,2.0,SMIYR,District of Columbia,14.0,4.0,20.0,16.0,25.0,1.0,1531.0,1213.0,0.7735,519124.0,0.038622,0.030479,0.04883,2.0,0.004681,11.0,0.2430064091366167,2013,3.8621999999999996
82118,serious mental illness in the past year,2012-2013,2.0,SMIYR,Florida,14.0,4.0,597.0,510.0,700.0,2.0,6545.0,4844.0,0.7003,15105683.0,0.039553,0.033729,0.046335,49.0,0.003214,12.0,0.13554889366163003,2013,3.9553
82246,serious mental illness in the past year,2012-2013,2.0,SMIYR,Georgia,14.0,4.0,288.0,224.0,369.0,2.0,1535.0,1159.0,0.72,7255639.0,0.039657,0.030875,0.050805,37.0,0.005081,13.0,0.25722478827375855,2013,3.9657
82374,serious mental illness in the past year,2012-2013,2.0,SMIYR,Hawaii,14.0,4.0,36.0,27.0,47.0,1.0,1780.0,1272.0,0.6693,1036284.0,0.034356,0.026188,0.044953,5.0,0.004782,15.0,0.18878194838536536,2013,3.4356
82502,serious mental illness in the past year,2012-2013,2.0,SMIYR,Idaho,14.0,4.0,55.0,44.0,69.0,4.0,1573.0,1203.0,0.7567,1156209.0,0.047583,0.037638,0.059992,7.0,0.005681,16.0,0.21516885402182587,2013,4.7583
82630,serious mental illness in the past year,2012-2013,2.0,SMIYR,Illinois,14.0,4.0,326.0,276.0,384.0,1.0,6829.0,4796.0,0.6715,9651449.0,0.033735,0.028577,0.039784,28.0,0.00288,17.0,0.16057949842407632,2013,3.3735
82758,serious mental illness in the past year,2012-2013,2.0,SMIYR,Indiana,14.0,4.0,221.0,175.0,277.0,4.0,1640.0,1242.0,0.7143,4870158.0,0.045331,0.036019,0.056909,26.0,0.00537,18.0,0.22061389218427804,2013,4.5331
82886,serious mental illness in the past year,2012-2013,2.0,SMIYR,Iowa,14.0,4.0,101.0,79.0,129.0,3.0,1571.0,1199.0,0.7217,2317013.0,0.043572,0.034047,0.055609,13.0,0.005523,19.0,0.22367296343563597,2013,4.3572
83014,serious mental illness in the past year,2012-2013,2.0,SMIYR,Kansas,14.0,4.0,91.0,71.0,117.0,3.0,1517.0,1160.0,0.7448,2102923.0,0.043398,0.03384,0.055501,12.0,0.00551,20.0,0.23817467151675425,2013,4.3398
83142,serious mental illness in the past year,2012-2013,2.0,SMIYR,Kentucky,14.0,4.0,163.0,128.0,207.0,5.0,1594.0,1213.0,0.7259,3280373.0,0.049733,0.038996,0.063232,20.0,0.0062,21.0,0.21232105507718538,2013,4.9733
83270,serious mental illness in the past year,2012-2013,2.0,SMIYR,Louisiana,14.0,4.0,144.0,113.0,182.0,3.0,1560.0,1215.0,0.745,3391997.0,0.042389,0.03335,0.053742,18.0,0.005159,22.0,0.23904991588609745,2013,4.2389
83398,serious mental illness in the past year,2012-2013,2.0,SMIYR,Maine,14.0,4.0,52.0,41.0,65.0,5.0,1510.0,1231.0,0.7821,1051787.0,0.049368,0.039112,0.06214,6.0,0.005874,23.0,0.22437557786715462,2013,4.9368
83526,serious mental illness in the past year,2012-2013,2.0,SMIYR,Maryland,14.0,4.0,146.0,112.0,189.0,1.0,1552.0,1215.0,0.7566,4469282.0,0.032629,0.025114,0.042295,20.0,0.004384,24.0,0.25743010617770623,2013,3.2628999999999997
83654,serious mental illness in the past year,2012-2013,2.0,SMIYR,Massachusetts,14.0,4.0,221.0,174.0,279.0,3.0,1743.0,1258.0,0.6973,5195290.0,0.042461,0.033547,0.053613,27.0,0.005175,25.0,0.23319600809322524,2013,4.2461
83782,serious mental illness in the past year,2012-2013,2.0,SMIYR,Michigan,14.0,4.0,353.0,306.0,408.0,4.0,6389.0,4919.0,0.7356,7526924.0,0.046946,0.040613,0.054209,26.0,0.003493,26.0,0.13566292555546253,2013,4.6946
83910,serious mental illness in the past year,2012-2013,2.0,SMIYR,Minnesota,14.0,4.0,170.0,134.0,215.0,3.0,1520.0,1197.0,0.7826,4065553.0,0.041788,0.032877,0.052983,21.0,0.005136,27.0,0.21893876557312167,2013,4.1788
84038,serious mental illness in the past year,2012-2013,2.0,SMIYR,Mississippi,14.0,4.0,103.0,80.0,132.0,4.0,1427.0,1169.0,0.7823,2177049.0,0.047202,0.0366,0.060683,13.0,0.006154,28.0,0.23160443449876858,2013,4.7202
84166,serious mental illness in the past year,2012-2013,2.0,SMIYR,Missouri,14.0,4.0,211.0,168.0,266.0,4.0,1607.0,1218.0,0.7267,4524789.0,0.046702,0.037029,0.058749,25.0,0.005533,29.0,0.2422167171968243,2013,4.6702
84294,serious mental illness in the past year,2012-2013,2.0,SMIYR,Montana,14.0,4.0,36.0,29.0,45.0,4.0,1504.0,1156.0,0.7534,772343.0,0.046483,0.036933,0.058352,4.0,0.005509,30.0,0.22829468247778853,2013,4.6483
84422,serious mental illness in the past year,2012-2013,2.0,SMIYR,Nebraska,14.0,4.0,58.0,46.0,73.0,3.0,1604.0,1251.0,0.7253,1369821.0,0.042382,0.033628,0.053289,7.0,0.005018,31.0,0.2505937682839124,2013,4.2382
84550,serious mental illness in the past year,2012-2013,2.0,SMIYR,Nevada,14.0,4.0,85.0,66.0,108.0,2.0,1583.0,1235.0,0.7383,2074289.0,0.040988,0.032042,0.052297,11.0,0.005189,32.0,0.25277321723044993,2013,4.0988
84678,serious mental illness in the past year,2012-2013,2.0,SMIYR,New Hampshire,14.0,4.0,41.0,32.0,51.0,2.0,1704.0,1294.0,0.744,1034575.0,0.039381,0.031193,0.049606,5.0,0.004721,33.0,0.22874288653980646,2013,3.9381
84806,serious mental illness in the past year,2012-2013,2.0,SMIYR,New Jersey,14.0,4.0,222.0,172.0,285.0,1.0,1664.0,1227.0,0.7022,6752843.0,0.032831,0.025505,0.042169,29.0,0.004265,34.0,0.2703373337497397,2013,3.2831
84934,serious mental illness in the past year,2012-2013,2.0,SMIYR,New Mexico,14.0,4.0,66.0,51.0,85.0,3.0,1597.0,1214.0,0.7253,1537003.0,0.043068,0.033438,0.055313,9.0,0.005565,35.0,0.23190124953934346,2013,4.3068
85062,serious mental illness in the past year,2012-2013,2.0,SMIYR,New York,14.0,4.0,566.0,481.0,666.0,1.0,7266.0,4821.0,0.6278,15119127.0,0.037458,0.031811,0.044062,47.0,0.003127,36.0,0.14890600910634239,2013,3.7458
85190,serious mental illness in the past year,2012-2013,2.0,SMIYR,North Carolina,14.0,4.0,346.0,268.0,444.0,4.0,1556.0,1233.0,0.7466,7296125.0,0.047398,0.036797,0.060861,45.0,0.006207,37.0,0.229116299042888,2013,4.739800000000001
85318,serious mental illness in the past year,2012-2013,2.0,SMIYR,North Dakota,14.0,4.0,22.0,18.0,28.0,2.0,1674.0,1234.0,0.7013,536176.0,0.041635,0.033054,0.052325,3.0,0.004927,38.0,0.2935802420268876,2013,4.1635
85446,serious mental illness in the past year,2012-2013,2.0,SMIYR,Ohio,14.0,4.0,403.0,348.0,466.0,4.0,6391.0,4738.0,0.7107,8732478.0,0.04612,0.03983,0.053349,30.0,0.003477,39.0,0.13158134070311764,2013,4.612
85574,serious mental illness in the past year,2012-2013,2.0,SMIYR,Oklahoma,14.0,4.0,140.0,111.0,176.0,5.0,1631.0,1209.0,0.6954,2808132.0,0.049815,0.039525,0.06261,17.0,0.00592,40.0,0.24330380018119738,2013,4.9815
85702,serious mental illness in the past year,2012-2013,2.0,SMIYR,Oregon,14.0,4.0,146.0,115.0,183.0,5.0,1626.0,1251.0,0.7599,3018457.0,0.04827,0.038241,0.060763,18.0,0.005816,41.0,0.21723169259875405,2013,4.827
85830,serious mental illness in the past year,2012-2013,2.0,SMIYR,Pennsylvania,14.0,4.0,399.0,340.0,467.0,2.0,6657.0,4928.0,0.7086,9847576.0,0.040499,0.034573,0.047392,32.0,0.003282,42.0,0.15638265752961955,2013,4.0499
85958,serious mental illness in the past year,2012-2013,2.0,SMIYR,Rhode Island,14.0,4.0,40.0,31.0,51.0,5.0,1606.0,1239.0,0.7387,819781.0,0.049038,0.038278,0.062625,5.0,0.00625,44.0,0.25229888739095535,2013,4.9037999999999995
86086,serious mental illness in the past year,2012-2013,2.0,SMIYR,South Carolina,14.0,4.0,156.0,124.0,196.0,4.0,1528.0,1210.0,0.7522,3566728.0,0.043819,0.034854,0.054958,18.0,0.005115,45.0,0.25311586428743665,2013,4.3819
